Date,ds_year,month,Source,Station,Region,SubRegion,ds_year_type,Season,samples_in_month,chlaAvg,chlaAvg_log10
1975-07-01T07:00:00Z,1975,7,EMP,D28A,South-Central Delta,Old River,Wet,Summer,1,5.71,0.756636108245848
1975-07-15T07:00:00Z,1975,7,EMP,D28A,South-Central Delta,Old River,Wet,Summer,1,6.33,0.8014037100173551
1975-07-02T07:00:00Z,1975,7,EMP,D4,Confluence,Lower Sacramento River,Wet,Summer,1,16.21,1.209783014848515
1975-07-16T07:00:00Z,1975,7,EMP,D4,Confluence,Lower Sacramento River,Wet,Summer,1,16.21,1.209783014848515
1975-07-03T07:00:00Z,1975,7,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Summer,1,7.41,0.8698182079793282
1975-07-17T07:00:00Z,1975,7,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Summer,1,9.57,0.9809119377768436
1975-07-03T07:00:00Z,1975,7,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Summer,1,25.47,1.4060289449636152
1975-07-17T07:00:00Z,1975,7,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Summer,1,20.84,1.318897714627487
1975-07-03T07:00:00Z,1975,7,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Summer,1,24.7,1.3926969532596658
1975-07-17T07:00:00Z,1975,7,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Summer,1,10.03,1.0013009330204181
1975-07-03T07:00:00Z,1975,7,EMP,D9,Suisun Bay,Honker Bay,Wet,Summer,1,29.33,1.467312062980552
1975-07-17T07:00:00Z,1975,7,EMP,D9,Suisun Bay,Honker Bay,Wet,Summer,1,22.38,1.3498600821923312
1975-07-01T07:00:00Z,1975,7,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Summer,1,12.35,1.0916669575956846
1975-07-15T07:00:00Z,1975,7,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Summer,1,8.49,0.9289076902439527
1975-07-01T07:00:00Z,1975,7,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Summer,1,118.87,2.0750722627061187
1975-07-15T07:00:00Z,1975,7,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Summer,1,134.31,2.1281083491031074
1975-07-01T07:00:00Z,1975,7,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Summer,1,13.12,1.1179338350396415
1975-07-15T07:00:00Z,1975,7,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Summer,1,40.91,1.6118294794983736
1975-08-12T07:00:00Z,1975,8,EMP,C3,North Delta,Middle Sacramento River,Wet,Summer,1,2.47,0.39269695325966575
1975-08-26T07:00:00Z,1975,8,EMP,C3,North Delta,Middle Sacramento River,Wet,Summer,1,1.7,0.2304489213782739
1975-08-12T07:00:00Z,1975,8,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Summer,1,82.59,1.9169274661129927
1975-08-26T07:00:00Z,1975,8,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Summer,1,63.29,1.8013350956745466
1975-08-12T07:00:00Z,1975,8,EMP,C9,South-Central Delta,Victoria Canal,Wet,Summer,1,10.19,1.0081741840064264
1975-08-25T07:00:00Z,1975,8,EMP,C9,South-Central Delta,Victoria Canal,Wet,Summer,1,10.81,1.0338256939533104
1975-08-14T07:00:00Z,1975,8,EMP,D10,Confluence,Confluence,Wet,Summer,1,9.11,0.9595183769729982
1975-08-27T07:00:00Z,1975,8,EMP,D10,Confluence,Confluence,Wet,Summer,1,5.56,0.7450747915820575
1975-08-13T07:00:00Z,1975,8,EMP,D11,Confluence,Lower Sacramento River,Wet,Summer,1,5.4,0.7323937598229685
1975-08-26T07:00:00Z,1975,8,EMP,D11,Confluence,Lower Sacramento River,Wet,Summer,1,4.94,0.693726948923647
1975-08-27T07:00:00Z,1975,8,EMP,D12,Confluence,Lower San Joaquin River,Wet,Summer,1,6.02,0.7795964912578245
1975-08-14T07:00:00Z,1975,8,EMP,D14A,Confluence,Lower San Joaquin River,Wet,Summer,1,11.58,1.0637085593914173
1975-08-27T07:00:00Z,1975,8,EMP,D14A,Confluence,Lower San Joaquin River,Wet,Summer,1,9.26,0.9666109866819343
1975-08-13T07:00:00Z,1975,8,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Wet,Summer,1,8.34,0.9211660506377387
1975-08-26T07:00:00Z,1975,8,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Wet,Summer,1,8.03,0.9047155452786809
1975-08-13T07:00:00Z,1975,8,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Wet,Summer,1,7.87,0.8959747323590646
1975-08-26T07:00:00Z,1975,8,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Wet,Summer,1,7.56,0.8785217955012065
1975-08-13T07:00:00Z,1975,8,EMP,D19,South-Central Delta,Franks Tract,Wet,Summer,1,9.57,0.9809119377768436
1975-08-26T07:00:00Z,1975,8,EMP,D19,South-Central Delta,Franks Tract,Wet,Summer,1,9.73,0.9881128402683519
1975-08-13T07:00:00Z,1975,8,EMP,D22,Confluence,Sacramento River near Rio Vista,Wet,Summer,1,4.63,0.6655809910179531
1975-08-26T07:00:00Z,1975,8,EMP,D22,Confluence,Sacramento River near Rio Vista,Wet,Summer,1,4.01,0.6031443726201823
1975-08-13T07:00:00Z,1975,8,EMP,D24,Confluence,Sacramento River near Rio Vista,Wet,Summer,1,4.48,0.651278013998144
1975-08-26T07:00:00Z,1975,8,EMP,D24,Confluence,Sacramento River near Rio Vista,Wet,Summer,1,2.93,0.4668676203541095
1975-08-13T07:00:00Z,1975,8,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Wet,Summer,1,6.02,0.7795964912578245
1975-08-26T07:00:00Z,1975,8,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Wet,Summer,1,5.87,0.7686381012476144
1975-08-12T07:00:00Z,1975,8,EMP,D28A,South-Central Delta,Old River,Wet,Summer,1,9.73,0.9881128402683519
1975-08-25T07:00:00Z,1975,8,EMP,D28A,South-Central Delta,Old River,Wet,Summer,1,11.12,1.0461047872460387
1975-08-13T07:00:00Z,1975,8,EMP,D4,Confluence,Lower Sacramento River,Wet,Summer,1,7.56,0.8785217955012065
1975-08-26T07:00:00Z,1975,8,EMP,D4,Confluence,Lower Sacramento River,Wet,Summer,1,5.09,0.7067177823367587
1975-08-14T07:00:00Z,1975,8,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Summer,1,4.94,0.693726948923647
1975-08-27T07:00:00Z,1975,8,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Summer,1,3.24,0.5105450102066121
1975-08-14T07:00:00Z,1975,8,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Summer,1,25.47,1.4060289449636152
1975-08-27T07:00:00Z,1975,8,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Summer,1,11.58,1.0637085593914173
1975-08-14T07:00:00Z,1975,8,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Summer,1,11.89,1.0751818546186915
1975-08-27T07:00:00Z,1975,8,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Summer,1,7.1,0.8512583487190752
1975-08-14T07:00:00Z,1975,8,EMP,D9,Suisun Bay,Honker Bay,Wet,Summer,1,9.26,0.9666109866819343
1975-08-27T07:00:00Z,1975,8,EMP,D9,Suisun Bay,Honker Bay,Wet,Summer,1,6.17,0.7902851640332417
1975-08-12T07:00:00Z,1975,8,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Summer,1,11.73,1.0692980121155293
1975-08-26T07:00:00Z,1975,8,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Summer,1,9.42,0.9740509027928773
1975-08-12T07:00:00Z,1975,8,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Summer,1,83.36,1.9209577059554492
1975-08-26T07:00:00Z,1975,8,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Summer,1,53.26,1.7264011621029225
1975-08-12T07:00:00Z,1975,8,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Summer,1,67.93,1.832061614590727
1975-08-25T07:00:00Z,1975,8,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Summer,1,37.05,1.568788212315347
1975-09-11T07:00:00Z,1975,9,EMP,C3,North Delta,Middle Sacramento River,Wet,Fall,1,1.39,0.14301480025409505
1975-09-25T07:00:00Z,1975,9,EMP,C3,North Delta,Middle Sacramento River,Wet,Fall,1,2.01,0.30319605742048883
1975-09-11T07:00:00Z,1975,9,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Fall,1,34.73,1.5407047833107623
1975-09-25T07:00:00Z,1975,9,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Fall,1,30.1,1.4785664955938433
1975-09-11T07:00:00Z,1975,9,EMP,C9,South-Central Delta,Victoria Canal,Wet,Fall,1,9.42,0.9740509027928773
1975-09-26T07:00:00Z,1975,9,EMP,C9,South-Central Delta,Victoria Canal,Wet,Fall,1,9.42,0.9740509027928773
1975-09-03T07:00:00Z,1975,9,EMP,D10,Confluence,Confluence,Wet,Fall,1,6.33,0.8014037100173551
1975-09-17T07:00:00Z,1975,9,EMP,D10,Confluence,Confluence,Wet,Fall,1,8.18,0.912753303671323
1975-09-02T07:00:00Z,1975,9,EMP,D11,Confluence,Lower Sacramento River,Wet,Fall,1,5.4,0.7323937598229685
1975-09-16T07:00:00Z,1975,9,EMP,D11,Confluence,Lower Sacramento River,Wet,Fall,1,6.33,0.8014037100173551
1975-09-03T07:00:00Z,1975,9,EMP,D12,Confluence,Lower San Joaquin River,Wet,Fall,1,6.17,0.7902851640332417
1975-09-17T07:00:00Z,1975,9,EMP,D12,Confluence,Lower San Joaquin River,Wet,Fall,1,6.95,0.8419848045901139
1975-09-03T07:00:00Z,1975,9,EMP,D14A,Confluence,Lower San Joaquin River,Wet,Fall,1,9.57,0.9809119377768436
1975-09-17T07:00:00Z,1975,9,EMP,D14A,Confluence,Lower San Joaquin River,Wet,Fall,1,7.56,0.8785217955012065
1975-09-02T07:00:00Z,1975,9,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,7.87,0.8959747323590646
1975-09-16T07:00:00Z,1975,9,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,6.79,0.8318697742805017
1975-09-02T07:00:00Z,1975,9,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,8.65,0.9370161074648142
1975-09-16T07:00:00Z,1975,9,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,6.33,0.8014037100173551
1975-09-02T07:00:00Z,1975,9,EMP,D19,South-Central Delta,Franks Tract,Wet,Fall,1,11.73,1.0692980121155293
1975-09-16T07:00:00Z,1975,9,EMP,D19,South-Central Delta,Franks Tract,Wet,Fall,1,7.56,0.8785217955012065
1975-09-02T07:00:00Z,1975,9,EMP,D22,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,4.17,0.6201360549737575
1975-09-16T07:00:00Z,1975,9,EMP,D22,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,4.01,0.6031443726201823
1975-09-02T07:00:00Z,1975,9,EMP,D24,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,4.17,0.6201360549737575
1975-09-16T07:00:00Z,1975,9,EMP,D24,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,2.78,0.4440447959180762
1975-09-02T07:00:00Z,1975,9,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Wet,Fall,1,4.63,0.6655809910179531
1975-09-16T07:00:00Z,1975,9,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Wet,Fall,1,3.86,0.5865873046717549
1975-09-11T07:00:00Z,1975,9,EMP,D28A,South-Central Delta,Old River,Wet,Fall,1,9.26,0.9666109866819343
1975-09-26T07:00:00Z,1975,9,EMP,D28A,South-Central Delta,Old River,Wet,Fall,1,10.34,1.0145205387579237
1975-09-02T07:00:00Z,1975,9,EMP,D4,Confluence,Lower Sacramento River,Wet,Fall,1,3.55,0.5502283530550941
1975-09-16T07:00:00Z,1975,9,EMP,D4,Confluence,Lower Sacramento River,Wet,Fall,1,4.94,0.693726948923647
1975-09-03T07:00:00Z,1975,9,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Fall,1,4.63,0.6655809910179531
1975-09-17T07:00:00Z,1975,9,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Fall,1,5.09,0.7067177823367587
1975-09-03T07:00:00Z,1975,9,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Fall,1,14.67,1.1664301138432827
1975-09-17T07:00:00Z,1975,9,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Fall,1,20.84,1.318897714627487
1975-09-03T07:00:00Z,1975,9,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Fall,1,10.5,1.021189299069938
1975-09-17T07:00:00Z,1975,9,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Fall,1,11.73,1.0692980121155293
1975-09-03T07:00:00Z,1975,9,EMP,D9,Suisun Bay,Honker Bay,Wet,Fall,1,10.03,1.0013009330204181
1975-09-17T07:00:00Z,1975,9,EMP,D9,Suisun Bay,Honker Bay,Wet,Fall,1,8.18,0.912753303671323
1975-09-11T07:00:00Z,1975,9,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Fall,1,9.57,0.9809119377768436
1975-09-25T07:00:00Z,1975,9,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Fall,1,8.18,0.912753303671323
1975-09-11T07:00:00Z,1975,9,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Fall,1,40.14,1.6035773681514667
1975-09-25T07:00:00Z,1975,9,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Fall,1,47.08,1.6728364541713971
1975-09-11T07:00:00Z,1975,9,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Fall,1,33.96,1.530967681571915
1975-09-26T07:00:00Z,1975,9,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Fall,1,17.75,1.249198357391113
1975-10-10T07:00:00Z,1975,10,EMP,C3,North Delta,Middle Sacramento River,Wet,Fall,1,1.39,0.14301480025409505
1975-10-23T07:00:00Z,1975,10,EMP,C3,North Delta,Middle Sacramento River,Wet,Fall,1,0.86,-0.06550154875643228
1975-10-10T07:00:00Z,1975,10,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Fall,1,9.42,0.9740509027928773
1975-10-23T07:00:00Z,1975,10,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Fall,1,14.82,1.1708482036433094
1975-10-09T07:00:00Z,1975,10,EMP,C9,South-Central Delta,Victoria Canal,Wet,Fall,1,5.25,0.7201593034059569
1975-10-23T07:00:00Z,1975,10,EMP,C9,South-Central Delta,Victoria Canal,Wet,Fall,1,8.03,0.9047155452786809
1975-10-16T07:00:00Z,1975,10,EMP,D10,Confluence,Confluence,Wet,Fall,1,4.01,0.6031443726201823
1975-10-29T08:00:00Z,1975,10,EMP,D10,Confluence,Confluence,Wet,Fall,1,4.01,0.6031443726201823
1975-10-15T07:00:00Z,1975,10,EMP,D11,Confluence,Lower Sacramento River,Wet,Fall,1,3.09,0.4899584794248346
1975-10-28T08:00:00Z,1975,10,EMP,D11,Confluence,Lower Sacramento River,Wet,Fall,1,6.18,0.7909884750888159
1975-10-16T07:00:00Z,1975,10,EMP,D12,Confluence,Lower San Joaquin River,Wet,Fall,1,4.79,0.6803355134145632
1975-10-29T08:00:00Z,1975,10,EMP,D12,Confluence,Lower San Joaquin River,Wet,Fall,1,5.13,0.7101173651118162
1975-10-16T07:00:00Z,1975,10,EMP,D14A,Confluence,Lower San Joaquin River,Wet,Fall,1,5.56,0.7450747915820575
1975-10-29T08:00:00Z,1975,10,EMP,D14A,Confluence,Lower San Joaquin River,Wet,Fall,1,6.48,0.8115750058705934
1975-10-15T07:00:00Z,1975,10,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,4.79,0.6803355134145632
1975-10-28T08:00:00Z,1975,10,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,7.72,0.8876173003357362
1975-10-15T07:00:00Z,1975,10,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,4.32,0.6354837468149122
1975-10-28T08:00:00Z,1975,10,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Wet,Fall,1,5.25,0.7201593034059569
1975-10-15T07:00:00Z,1975,10,EMP,D19,South-Central Delta,Franks Tract,Wet,Fall,1,5.87,0.7686381012476144
1975-10-28T08:00:00Z,1975,10,EMP,D19,South-Central Delta,Franks Tract,Wet,Fall,1,7.41,0.8698182079793282
1975-10-15T07:00:00Z,1975,10,EMP,D22,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,2.32,0.3654879848908996
1975-10-28T08:00:00Z,1975,10,EMP,D22,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,3.64,0.561101383649056
1975-10-15T07:00:00Z,1975,10,EMP,D24,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,2.16,0.3344537511509309
1975-10-28T08:00:00Z,1975,10,EMP,D24,Confluence,Sacramento River near Rio Vista,Wet,Fall,1,1.91,0.28103336724772754
1975-10-15T07:00:00Z,1975,10,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Wet,Fall,1,2.78,0.4440447959180762
1975-10-28T08:00:00Z,1975,10,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Wet,Fall,1,1.91,0.28103336724772754
1975-10-09T07:00:00Z,1975,10,EMP,D28A,South-Central Delta,Old River,Wet,Fall,1,5.4,0.7323937598229685
1975-10-23T07:00:00Z,1975,10,EMP,D28A,South-Central Delta,Old River,Wet,Fall,1,8.03,0.9047155452786809
1975-10-15T07:00:00Z,1975,10,EMP,D4,Confluence,Lower Sacramento River,Wet,Fall,1,3.71,0.5693739096150459
1975-10-28T08:00:00Z,1975,10,EMP,D4,Confluence,Lower Sacramento River,Wet,Fall,1,4.45,0.6483600109809317
1975-10-16T07:00:00Z,1975,10,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Fall,1,3.09,0.4899584794248346
1975-10-29T08:00:00Z,1975,10,EMP,D6,Suisun Bay,West Suisun Bay,Wet,Fall,1,1.61,0.20682587603184974
1975-10-16T07:00:00Z,1975,10,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Fall,1,6.48,0.8115750058705934
1975-10-29T08:00:00Z,1975,10,EMP,D7,Suisun Bay,Grizzly Bay,Wet,Fall,1,7.41,0.8698182079793282
1975-10-16T07:00:00Z,1975,10,EMP,D8,Suisun Bay,Mid Suisun Bay,Wet,Fall,1,4.48,0.651278013998144
1975-10-16T07:00:00Z,1975,10,EMP,D9,Suisun Bay,Honker Bay,Wet,Fall,1,4.01,0.6031443726201823
1975-10-29T08:00:00Z,1975,10,EMP,D9,Suisun Bay,Honker Bay,Wet,Fall,1,4.69,0.6711728427150833
1975-10-10T07:00:00Z,1975,10,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Fall,1,5.25,0.7201593034059569
1975-10-23T07:00:00Z,1975,10,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Fall,1,5,0.6989700043360189
1975-10-10T07:00:00Z,1975,10,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Fall,1,16.21,1.209783014848515
1975-10-23T07:00:00Z,1975,10,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Fall,1,17.6,1.24551266781415
1975-10-09T07:00:00Z,1975,10,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Fall,1,42.45,1.6278776945799716
1975-10-23T07:00:00Z,1975,10,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Fall,1,17.6,1.24551266781415
1975-11-25T08:00:00Z,1975,11,EMP,C3,North Delta,Middle Sacramento River,Wet,Fall,1,1.3,0.11394335230683679
1975-11-25T08:00:00Z,1975,11,EMP,C7,South-Central Delta,Upper San Joaquin River,Wet,Fall,1,3.4,0.5314789170422551
1975-11-26T08:00:00Z,1975,11,EMP,C9,South-Central Delta,Victoria Canal,Wet,Fall,1,2.66,0.424881636631067
1975-11-26T08:00:00Z,1975,11,EMP,D28A,South-Central Delta,Old River,Wet,Fall,1,2.72,0.43456890403419873
1975-11-25T08:00:00Z,1975,11,EMP,MD10,South-Central Delta,Disappointment Slough,Wet,Fall,1,2.66,0.424881636631067
1975-11-25T08:00:00Z,1975,11,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Wet,Fall,1,6.17,0.7902851640332417
1975-11-26T08:00:00Z,1975,11,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Wet,Fall,1,20.69,1.3157604906657345
1976-01-20T08:00:00Z,1976,1,EMP,C3,North Delta,Middle Sacramento River,Critical,Winter,1,2.1,0.3222192947339193
1976-01-20T08:00:00Z,1976,1,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Winter,1,4.45,0.6483600109809317
1976-01-22T08:00:00Z,1976,1,EMP,C9,South-Central Delta,Victoria Canal,Critical,Winter,1,2.59,0.4132997640812518
1976-01-14T08:00:00Z,1976,1,EMP,D10,Confluence,Confluence,Critical,Winter,1,1.3,0.11394335230683679
1976-01-13T08:00:00Z,1976,1,EMP,D11,Confluence,Lower Sacramento River,Critical,Winter,1,1.36,0.13353890837021754
1976-01-14T08:00:00Z,1976,1,EMP,D12,Confluence,Lower San Joaquin River,Critical,Winter,1,1.3,0.11394335230683679
1976-01-14T08:00:00Z,1976,1,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Winter,1,2.28,0.35793484700045375
1976-01-13T08:00:00Z,1976,1,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,1.91,0.28103336724772754
1976-01-13T08:00:00Z,1976,1,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,1.73,0.2380461031287954
1976-01-13T08:00:00Z,1976,1,EMP,D19,South-Central Delta,Franks Tract,Critical,Winter,1,1.73,0.2380461031287954
1976-01-13T08:00:00Z,1976,1,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.3,0.11394335230683679
1976-01-13T08:00:00Z,1976,1,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.48,0.17026171539495738
1976-01-13T08:00:00Z,1976,1,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Winter,1,1.36,0.13353890837021754
1976-01-22T08:00:00Z,1976,1,EMP,D28A,South-Central Delta,Old River,Critical,Winter,1,3.58,0.5538830266438743
1976-01-13T08:00:00Z,1976,1,EMP,D4,Confluence,Lower Sacramento River,Critical,Winter,1,1.36,0.13353890837021754
1976-01-14T08:00:00Z,1976,1,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.24,0.09342168516223506
1976-01-14T08:00:00Z,1976,1,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Winter,1,1.36,0.13353890837021754
1976-01-14T08:00:00Z,1976,1,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.11,0.045322978786657475
1976-01-14T08:00:00Z,1976,1,EMP,D9,Suisun Bay,Honker Bay,Critical,Winter,1,1.05,0.021189299069938092
1976-01-20T08:00:00Z,1976,1,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Winter,1,8.34,0.9211660506377387
1976-01-20T08:00:00Z,1976,1,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Winter,1,4.01,0.6031443726201823
1976-01-22T08:00:00Z,1976,1,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,15.75,1.1972805581256194
1976-02-17T08:00:00Z,1976,2,EMP,C3,North Delta,Middle Sacramento River,Critical,Winter,1,4.45,0.6483600109809317
1976-02-17T08:00:00Z,1976,2,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Winter,1,7.1,0.8512583487190752
1976-02-19T08:00:00Z,1976,2,EMP,C9,South-Central Delta,Victoria Canal,Critical,Winter,1,4.32,0.6354837468149122
1976-02-26T08:00:00Z,1976,2,EMP,D10,Confluence,Confluence,Critical,Winter,1,25.94,1.4139699717480614
1976-02-25T08:00:00Z,1976,2,EMP,D11,Confluence,Lower Sacramento River,Critical,Winter,1,7.41,0.8698182079793282
1976-02-26T08:00:00Z,1976,2,EMP,D12,Confluence,Lower San Joaquin River,Critical,Winter,1,9.88,0.9947569445876282
1976-02-26T08:00:00Z,1976,2,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Winter,1,5.99,0.7774268223893114
1976-02-25T08:00:00Z,1976,2,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,6.17,0.7902851640332417
1976-02-25T08:00:00Z,1976,2,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,4.75,0.6766936096248666
1976-02-25T08:00:00Z,1976,2,EMP,D19,South-Central Delta,Franks Tract,Critical,Winter,1,10.19,1.0081741840064264
1976-02-25T08:00:00Z,1976,2,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,2.72,0.43456890403419873
1976-02-25T08:00:00Z,1976,2,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,3.4,0.5314789170422551
1976-02-25T08:00:00Z,1976,2,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Winter,1,3.52,0.546542663478131
1976-02-19T08:00:00Z,1976,2,EMP,D28A,South-Central Delta,Old River,Critical,Winter,1,4.51,0.6541765418779605
1976-02-25T08:00:00Z,1976,2,EMP,D4,Confluence,Lower Sacramento River,Critical,Winter,1,10.5,1.021189299069938
1976-02-26T08:00:00Z,1976,2,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Winter,1,3.64,0.561101383649056
1976-02-26T08:00:00Z,1976,2,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Winter,1,34.89,1.5427009694481109
1976-02-26T08:00:00Z,1976,2,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,25.01,1.3981136917305026
1976-02-26T08:00:00Z,1976,2,EMP,D9,Suisun Bay,Honker Bay,Critical,Winter,1,27.48,1.4390167283875128
1976-02-17T08:00:00Z,1976,2,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Winter,1,4.75,0.6766936096248666
1976-02-17T08:00:00Z,1976,2,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Winter,1,6.79,0.8318697742805017
1976-02-19T08:00:00Z,1976,2,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,3.83,0.5831987739686227
1976-03-09T08:00:00Z,1976,3,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,1.42,0.15228834438305647
1976-03-22T08:00:00Z,1976,3,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,3.4,0.5314789170422551
1976-03-09T08:00:00Z,1976,3,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,9.88,0.9947569445876282
