"","AlgaeBloomReportID","UpdatedOn","CreatedOn","RegionalBoardID","CountyID","Latitude","Longitude","ObservationDate","HasPostedSigns","HasContactWithWater","WaterBodyType","WaterBodyName","WaterBodyManager","RecLandManager","IsIncidentResoloved","IncidentInformation","TypeofSign","OfficialWaterBodyName","BloomLastVerifiedOn","BloomDeterminedBy","ApprovedforPost","UpdatedOn_Date","TypeofSign_new","days_ago_label"
"47",1484,NA,2016-09-20 15:26:46,5,39,37.81969,-121.54513,2016-09-14,"No","No","River","Grant Line Canal (Site GLC) - River","Department of Water Resources","Unknown","No","Green water with small colonies of some kind of algae suspended on the surface; bloom was patchy and streaky with green scum on surface; in subsurface water had even distribution of unidentified algae","none","Grant Line Canal (Site GLC)",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"48",1485,NA,2016-09-20 15:34:12,5,39,37.82024,-121.46621,2016-09-14,"No","No","River","Grant Line Canal (Supplementary Site)","Department of Water Resources","Unknown","No","Supplementary site for observing bloom in Grant Line Canal. Samples were taken by DWR and given to the Regional Water Board for analysis","none","Grant Line Canal",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"49",1486,NA,2016-09-20 15:43:10,5,39,37.81911,-121.51217,2016-09-14,"No","No","River","Fabian Canal Site along Grant Line Canal Supplementary Phyto 2 - River","Department of Water Resources","Unknown","No","The long stretch of Grant Line Canal between the Grant Line Canal Barrier and Old River and the Fabian Tract area. Samples taken identified presence of Microcystis sp.","none","Fabian Canal Site along Grant Line Canal",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"50",1487,NA,2016-09-20 15:50:50,5,39,37.83017,-121.55357,2016-09-14,"No","No","River","Old River at Clifton Court Forebay Intake","Department of Water Resources","Unknown","No","cyanobacteria not as concentrated on this part of Old River.  Approximately the top 3 inches appeared equally distributed. Samples taken by DWR and sent to Regional Water Board for identification.","none","Old River at Clifton Court Forebay Intake",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"51",1488,NA,2016-09-20 15:57:21,5,39,37.81411,-121.5508,2016-09-14,"No","No","River","Old River Downstream of ODM site (Supplementary)","Department of Water Resources","Unknown","No","Site located in a 5 mph zone next to a small community downstream of the ODM site. Samples taken by DWR and sent to laboratory for analysis.","none","Old River Downstream of ODM site",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"52",1489,NA,2016-09-20 16:20:50,5,39,37.78707,-121.5017,2016-09-14,"No","No","River","Old River Upstream off ORM site (Supplementary)","Department of Water Resources","Unknown","No","This sample was taken mid-channel near a water intake/outlet, and there was also possible water access from livestock. Samples were taken by DWR and sent to laboratory for analysis","none","Old River Upstream off ORM site",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"53",1490,NA,2016-09-20 16:32:32,5,39,37.80964,-121.41196,2016-09-14,"No","No","River","Old River Upstream of DGL site (Supplementary) - River","Department of Water Resources","Unknown","No","Bloom observed midchannel. No surface scum; there was an even distribution of small algae specks in the water. Samples were taken by DWR and sent to laboratory for analysis.","none","Old River Upstream of DGL site",2016-09-20,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"54",1492,NA,2016-09-22 15:48:21,5,39,37.977195,-121.37669,2016-09-21,"No","No","Marina","Buckley Cove (Marina)","Unknown","Unknown","No","This is a marina.  Harbor Master reporting the appearance of a blue-green sheen on the water surface at the marina.","none","Buckley Cove",2016-09-22,"Observation",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"55",1496,NA,2016-09-29 14:13:28,3,40,35.2669192,-120.68628,2016-09-27,"No","Yes","Lake","Laguna Lake","City of San Luis Obispo","City of San Luis Obispo","No","Bloom was observed and samples were sent to the laboratory for analysis.","warning","Laguna Lake",2016-09-22,"Analytical",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"56",1503,2016-11-21 00:00:00,2016-11-18 18:32:40,4,19,33.81544,-118.0854,2016-11-11,"No","No","Lake","El Dorado East Regional Park, Long Beach","City of Long Beach Parks and Recreation","City of Long Beach Parks and Recreation","No","Lakes in Area II: Phycocyanin measurements exceeding 199 micro grams per litre and Chlorophyll measurements of 44-47 micro grams per litre. 

Lakes in Area III: #3 Lake Phycocyanin measurements 77 micro grams per litre and Chlorophyll measurement of 46 micro grams per litre. #4 Lake Phycocyanin measurements of 45 micro grams per litre and Chlorophyll measurement of 46 micro grams per litre.","none","El Dorado East Regional Park, Long Beac",2016-11-18,"Observation and Flourometer",TRUE,2016-11-21,"Last verified >90 days ago","Older than 90 days"
"57",1507,2017-08-31 00:00:00,2016-12-09 13:26:05,2,1,37.586436,-121.70371,2016-12-05,"Yes","No","Lake","Lake Del Valle, freshwater","East Bay Regional Park District, Dept. Water Resources","East Bay Regional Park District","Yes","UPDATE: Park Closed due to flooding, planned to reopen around 4/15/2017.
12-08-2016 UPDATE: Lake Del Valle is closed to body contact, microcystin levels >20ppp at the boat launch","for current sign see 2017 bloom #1525","Lake Del Valle",2016-12-05,"analytical",TRUE,2017-08-31,"Last verified >90 days ago","Older than 90 days"
"58",1510,2017-03-20 00:00:00,2017-03-11 02:20:10,8,33,33.846,-117.11958,2017-03-03,"Yes","Yes","wetlands, ponds","San Jacinto Wildlife Area","TBD","San Jacinto Wildlife Area, CA Dept. of Fish and Wildlife","No","UPDATE 3/17/17: Regional Board staff accompanied CA DFW staff on a tour of Marvin Rd and Davis Rd.  Less water present than on 3/13. Caution signage in evidence, but will be increased.  According to CA DFW, any application of water throughout rest of Spring and into Summer will be by sprinkler, with no ponding expected.  CA DFW will be notifying Duck Club lessees and will be routinely posting in the future.

UPDATE 3/15/17: Caution signs have been posted at access points to park.

UPDATE 3/13/17, Regional Board staff hiked areas in dog training area and along Davis Road between Marvin Rd and S. Contour Road. Minor standing water areas (particularly adjacent to and in the diversion channel)examined and photographed, no clear evidence of cyanoHABs.  No water remaining at the NE corner of Davis and S. Contour.  Notice observed at the permit hut in the Dog Training parking area and at the corner of Davis and Marvin, noting that the area was closed to dog training from March 1 through June 1. 
 
On 3/11/17, HAB Hotline received report of potential harmful algal bloom in wetlands north of Lakeview. Area includes dog park and after visiting the park a dog became ill on 3/3/17. Observed floating greenish algal material in the water, along the banks of the ponds/wetlands. Staff are coordinating with the land manager to post recommended caution signs. Regional Water Board is investigating the area and due to warm temp the water levels are decreasing.","caution-with no swimming/fishing","Unnamed wetland/ponds, near Marvin Rd/Davis Rd,Lakeview",2017-03-03,"Observation by public",TRUE,2017-03-20,"Last verified >90 days ago","Older than 90 days"
"59",1511,2017-03-24 00:00:00,2017-03-13 17:30:50,5,39,37.7740277,-121.29055,2017-02-17,"No","No","Lake","Oakwood Lake","Oakwood Lake Water District, Oakwood Shores HOA-VierraMoore Co.","Oakwood Shores HOA-VierraMoore","Yes","Update 03/24/17: On 3/20/17 Regional Water Quality Control Board staff visited the lake and observed remnants of the bloom with minimal surface scum present near the boat launch area and a cove behind residences on Aplicella Court. Microscopic evaluation of water samples at these locations found at least 6 different genera, all potential toxin producers. Staff used Abraxis test kits to screen for microcystin and anatoxin-a.  All screen tests were negative. The San Joaquin County Environmental Health Dept visited the site on 03/16/17 and provided HOA with advisory sign for the boat launch area and factsheets to be distributed to residents. HOA manager indicated they would work with a lake water quality specialist to spot treat the lake. Water Board staff recommended the HOA work with lake water quality specialist to identify mitigation options to reduce and prevent future blooms, and provided the HOA with information on lab resources in case they want to conduct additional water sample testing.
On 3/13/17 Regional Water Quality Control Board staff received a report of an algal bloom in local lake. The lake is managed by Oakwood Shores HOA. The only recreational activities permitted are (non-motorized) boating and fishing (catch and release only). Local agencies have been notified including Division of Drinking Water, San Joaquin Co. Environmental Health Dept, Oakwood Lake Water District, and Oakwood Shores HOA. Water Board staff have contacted the land/water managers to discuss recommended next steps.","advisory sign provided by s.j. county environmental health","Oakwood Lake",2017-03-20,"Observation and Analytical Test",TRUE,2017-03-24,"Last verified >90 days ago","Older than 90 days"
"60",1512,2017-12-14 00:00:00,2017-03-14 18:26:03,2,1,37.573328,-122.00181,2017-03-09,"Yes","Yes","Lake","Quarry Lakes","East Bay Regional Park District","East Bay Regional Park District","Yes","UPDATE 12/26/2017: Cyanobacteria are visible in several locations including boat launch; Anatoxin-a not detected this week at boat launch; last week Anatoxin-a 0.2 ppb but Microcystin not detected. 
Caution advisory level remains in place.

Swim beach reopened on Aug. 12. Between March and August 11, Lake had remained closed to body contact due to toxin producing cyanobacteria bloom observed at multiple locations in lake. Bloom was closely monitored and low, allowing reopening Aug 12.

On 3/9/17, State Water Board received report from East Bay Reg. Parks that lake is closed due to toxin producing cyanobacteria bloom. Lake was posted on 2/8/17 and remains closed.","caution","Quarry Lakes",2017-12-26,"Observation, Analytical Test",TRUE,2017-12-14,"Last verified >90 days ago","Older than 90 days"
"61",1513,2017-08-01 00:00:00,2017-03-21 11:52:02,7,59,33.51834,-115.93748,2017-02-15,"Yes","Yes","Lake","Salton Sea, lagoon shore",NA,"Dept. of Parks and Recreation-Colorado Desert District","No","UPDATE: Regional Water Board staff collected samples on 7/17/2017. Low concentrations of toxin, anatoxin-a were detected. CAUTION signs are posted. 

UPDATE: 3/03/17 CAUTION SIGNS are posted at recreational access points on the north-east shore.
On 2/15/17: Regional Water Board sampled locations along the north-east shoreline between North Shore Yacht Club and Salton Sea Recreation Area/Varner Harbor. Samples at Lagoon site confirmed presence of cyanobacteria and low concentrations of the toxin, Anatoxin-a. Imperial and Riverside Co. public health and State Parks notified. Recommend caution signs.","caution","Salton Sea, NE lagoon",2017-07-17,"Analytical Test",TRUE,2017-08-01,"Last verified >90 days ago","Older than 90 days"
"62",1514,2017-08-01 00:00:00,2017-03-21 11:56:05,7,59,33.503357,-115.91457,2017-02-15,"Yes","Yes","Lake","Salton Sea, Varner Harbor",NA,"Dept. of Parks and Recreation-Colorado Desert District","No","UPDATE 9/29/2017: Lab results for samples collected on 9/17/2017 indicate low levels of microcystin (.25 ug/L) and non-detects for anatoxin-a. This sample had a composition similar to the Bombay Bay Beach sample; Pseudanabaena and Oscillatoria were both highly abundant and there was a moderate amount of Planktothrix also present.

UPDATE: Regional Water Board staff sampled on 7/17/2017. Low concentrations of toxin, anatoxin-a detected. CAUTION signs remain in place. 

UPDATE: 3/03/17 CAUTION SIGNS are posted at recreational access points on the north-east shore.

On 2/15/17: Regional Water Board sampled locations along the north-east shoreline between North Shore Yacht Club and Salton Sea Recreation Area/Varner Harbor. Samples at Varner Harbor confirmed presence of cyanobacteria and low concentrations of the toxin, Anatoxin-a. Imperial and Riverside Co. public health and State Parks notified. Recommend caution signs.","caution","Salton Sea, Varner Harbor",2017-07-17,"Analytical Test",TRUE,2017-08-01,"Last verified >90 days ago","Older than 90 days"
"63",1515,2017-08-01 00:00:00,2017-03-21 11:58:54,7,59,33.503634,-115.91696,2017-02-15,"Yes","Yes","Lake","Salton Sea, North Shore",NA,"Dept. of Parks and Recreation-Colorado Desert District","No","UPDATE: Regional Water Board staff collected samples on 7/17/2017. Low concentrations of toxin, anatoxin-a were detected. CAUTION signs are posted.

UPDATE: 3/03/17 CAUTION SIGNS are posted at recreational access points on the north-east shore.
On 2/15/17: Regional Water Board sampled locations along the north-east shoreline between North Shore Yacht Club and Salton Sea Recreation Area/Varner Harbor. Samples at NS Beach confirmed presence of cyanobacteria and low concentrations of the toxin, Anatoxin-a. Imperial and Riverside Co. public health and State Parks notified. Recommend caution signs.","caution","Salton Sea, North Shore Beach",2017-07-17,"Analytical Test",TRUE,2017-08-01,"Last verified >90 days ago","Older than 90 days"
