"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"176","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",2,130.06
"177","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,130.06
"178","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Encyonema minutum","Encyonema",NA,"Pennate Diatom",1,65.03
"179","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,195.09
"180","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",3,195.09
"181","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Pseudostaurosira brevistriata","Pseudostaurosira",NA,"Pennate Diatom",4,260.12
"182","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Stephanocyclus meneghiniana","Stephanocyclus",NA,"Centric Diatom",1,65.03
"183","P8","Southern Delta","South Delta",2014,2014-02-06,2014-02-06 11:30:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,65.03
"184","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",3,227.61
"185","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",4,303.48
"186","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,75.87
"187","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"cf. Euglena sp.","Euglena",NA,"Euglenoid",1,75.87
"188","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",382,28982.17
"189","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",6,455.22
"190","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",7,531.09
"191","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,75.87
"192","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,151.74
"193","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,151.74
"194","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",2,151.74
"195","D19","Franks Tract","Franks",2014,2014-02-07,2014-02-07 11:20:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",4,303.48
"196","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",3,85.35
"197","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",2,56.9
"198","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",384,10925.22
"199","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",2,56.9
"200","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,56.9
"201","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",20,569.02
"202","D28A","Old and Middle river","OMR",2014,2014-02-07,2014-02-07 12:40:00,"Tabellaria sp.","Tabellaria",NA,"Pennate Diatom",1,28.45
"203","D8",NA,NA,2014,2014-02-10,2014-02-10 11:16:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,50.58
"204","D8",NA,NA,2014,2014-02-10,2014-02-10 11:16:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",393,19877.83
"205","D8",NA,NA,2014,2014-02-10,2014-02-10 11:16:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",2,101.16
"206","D8",NA,NA,2014,2014-02-10,2014-02-10 11:16:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",7,354.06
"207","D8",NA,NA,2014,2014-02-10,2014-02-10 11:16:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,50.58
"208","D4","Lower Sacramento","Lower Sac",2014,2014-02-10,2014-02-10 12:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",405,30727.17
"209","D4","Lower Sacramento","Lower Sac",2014,2014-02-10,2014-02-10 12:45:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",4,303.48
"210","D4","Lower Sacramento","Lower Sac",2014,2014-02-10,2014-02-10 12:45:00,"Martyana martyi","Martyana",NA,"Pennate Diatom",1,75.87
"211","D4","Lower Sacramento","Lower Sac",2014,2014-02-10,2014-02-10 12:45:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,75.87
"212","D4","Lower Sacramento","Lower Sac",2014,2014-02-10,2014-02-10 12:45:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,75.87
"213","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,113.8
"214","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",406,23102.28
"215","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",5,284.51
"216","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Epithemia sp.","Epithemia",NA,"Pennate Diatom",1,56.9
"217","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Euglena sp.","Euglena",NA,"Euglenoid",2,113.8
"218","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Synedra parasitica","Synedra",NA,"Pennate Diatom",1,56.9
"219","D7",NA,NA,2014,2014-02-11,2014-02-11 11:35:00,"Tryblionella levidensis","Tryblionella",NA,"Pennate Diatom",1,56.9
"220","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",417,15818.8
"221","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Coscinodiscus sp.","Coscinodiscus",NA,"Centric Diatom",2,75.87
"222","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Craticula buderi","Craticula",NA,"Pennate Diatom",1,37.93
"223","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Craticula molestiformis","Craticula",NA,"Pennate Diatom",1,37.93
"224","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",6,227.61
"225","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Paralia sulcata","Paralia",NA,"Centric Diatom",3,113.8
"226","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,37.93
"227","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Thalassionema nitzschioides","Thalassionema",NA,"Pennate Diatom",1,37.93
"228","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Thalassionema sp.","Thalassionema",NA,"Pennate Diatom",1,37.93
"229","D41A",NA,NA,2014,2014-02-12,2014-02-12 09:40:00,"Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",5,189.67
"230","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Adlafia sp.","Adlafia",NA,"Pennate Diatom",1,28.45
"231","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,28.45
"232","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",378,10754.51
"233","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",1,28.45
"234","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,28.45
"235","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Coscinodiscus sp.","Coscinodiscus",NA,"Centric Diatom",1,28.45
"236","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Craticula halophila","Craticula",NA,"Pennate Diatom",1,28.45
"237","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",9,256.06
"238","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,28.45
"239","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",19,540.57
"240","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,28.45
"241","D41",NA,NA,2014,2014-02-12,2014-02-12 10:45:00,"Thalassionema sp.","Thalassionema",NA,"Pennate Diatom",1,28.45
"242","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"cf. Cryptomonas sp.","Cryptomonas",NA,"Cryptophyte",1,75.87
"243","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",390,29589.13
"244","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",6,455.22
"245","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,75.87
"246","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,75.87
"247","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",2,151.74
"248","D6",NA,NA,2014,2014-02-12,2014-02-12 12:40:00,"Rhodomonas cf. lacustris","Rhodomonas",NA,"Cryptophyte",2,151.74
"249","D19","Franks Tract","Franks",2014,2014-03-06,2014-03-06 08:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",622,188763.48
"250","D19","Franks Tract","Franks",2014,2014-03-06,2014-03-06 08:55:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,303.48
"251","D19","Franks Tract","Franks",2014,2014-03-06,2014-03-06 08:55:00,"Unknown Cyanobacterium","Unknown Cyanobacterium",NA,"Cyanobacterium",74,22457.39
"252","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",3,910.43
"253","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",570,172982.61
"254","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",3,910.43
"255","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Gomphoneis minuta","Gomphoneis",NA,"Pennate Diatom",1,303.48
"256","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Navicula lanceolata","Navicula",NA,"Pennate Diatom",1,303.48
"257","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Nitzschia acicularis","Nitzschia",NA,"Pennate Diatom",1,303.48
"258","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Nitzschia dissipata","Nitzschia",NA,"Pennate Diatom",1,303.48
"259","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Nitzschia fonticola","Nitzschia",NA,"Pennate Diatom",1,303.48
"260","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Nitzschia inconspicua","Nitzschia",NA,"Pennate Diatom",1,303.48
"261","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Pseudostaurosira brevistriata","Pseudostaurosira",NA,"Pennate Diatom",8,2427.83
"262","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",6,1820.87
"263","C3A","Upper Sacramento","Upper Sac",2014,2014-03-06,2014-03-06 09:23:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",3,910.43
"264","D28A","Old and Middle river","OMR",2014,2014-03-06,2014-03-06 10:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",441,20075.09
"265","D28A","Old and Middle river","OMR",2014,2014-03-06,2014-03-06 10:00:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,91.04
"266","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",3,273.13
"267","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Chlamydomonas globosa","Chlamydomonas",NA,"Green Alga",2,182.09
"268","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Chlamydomonas gloeopara","Chlamydomonas",NA,"Green Alga",2,182.09
"269","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",603,54899.22
"270","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",1,91.04
"271","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",2,182.09
"272","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Craticula buderi","Craticula",NA,"Pennate Diatom",5,455.22
"273","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",58,5280.52
"274","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Diatoma vulgare","Diatoma",NA,"Pennate Diatom",1,91.04
"275","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Encyonema silesiacum","Encyonema",NA,"Pennate Diatom",1,91.04
"276","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Epithemia sp.","Epithemia",NA,"Pennate Diatom",1,91.04
"277","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Geitlerinema cf. amphibium","Geitlerinema",NA,"Cyanobacterium",1,91.04
"278","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Gomphonema sp.","Gomphonema",NA,"Pennate Diatom",1,91.04
"279","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Melosira varians","Melosira",NA,"Centric Diatom",4,364.17
"280","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Monoraphidium arcuatum","Monoraphidium",NA,"Green Alga",5,455.22
"281","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Monoraphidium convolutum","Monoraphidium",NA,"Green Alga",1,91.04
"282","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Navicula gregaria","Navicula",NA,"Pennate Diatom",9,819.39
"283","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",6,546.26
"284","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,182.09
"285","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",3,273.13
"286","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Ophiocytium parvulum","Ophiocytium",NA,"Xanthophyte",1,91.04
"287","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,182.09
"288","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Planothidium frequentissimum","Planothidium",NA,"Pennate Diatom",1,91.04
"289","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,91.04
"290","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Sellaphora pupula","Sellaphora",NA,"Pennate Diatom",1,91.04
"291","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Stephanocyclus meneghiniana","Stephanocyclus",NA,"Centric Diatom",1,91.04
"292","C10A",NA,NA,2014,2014-03-06,2014-03-06 13:21:00,"Tetrastrum elegans","Tetrastrum",NA,"Green Alga",1,91.04
"293","D26","Lower San Joaquin","Lower SJ",2014,2014-03-07,2014-03-07 07:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",405,40969.57
"294","MD10A","Eastern Delta","East Delta",2014,2014-03-07,2014-03-07 09:00:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",10,252.9
"295","MD10A","Eastern Delta","East Delta",2014,2014-03-07,2014-03-07 09:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",386,9761.88
"296","MD10A","Eastern Delta","East Delta",2014,2014-03-07,2014-03-07 09:00:00,"Cryptomonas marssonii","Cryptomonas",NA,"Cryptophyte",1,25.29
"297","MD10A","Eastern Delta","East Delta",2014,2014-03-07,2014-03-07 09:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,25.29
"298","MD10A","Eastern Delta","East Delta",2014,2014-03-07,2014-03-07 09:00:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",16,404.64
"299","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,28.45
"300","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"cf. Gymnodinium sp.","Gymnodinium",NA,"Dinoflagellate",1,14.23
"301","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",391,5562.19
"302","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,14.23
"303","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",12,170.71
"304","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"Planothidium sp.","Planothidium",NA,"Pennate Diatom",1,14.23
"305","P8","Southern Delta","South Delta",2014,2014-03-07,2014-03-07 10:25:00,"Pseudokephyrion pseudospirale","Pseudokephyrion",NA,"Chrysophyte",1,14.23
"306","D8",NA,NA,2014,2014-03-10,2014-03-10 09:05:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",1,252.9
"307","D8",NA,NA,2014,2014-03-10,2014-03-10 09:05:00,"Ceratoneis closterium","Ceratoneis",NA,"Pennate Diatom",1,252.9
"308","D8",NA,NA,2014,2014-03-10,2014-03-10 09:05:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",2,505.8
"309","D8",NA,NA,2014,2014-03-10,2014-03-10 09:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",400,101159.42
"310","D8",NA,NA,2014,2014-03-10,2014-03-10 09:05:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,252.9
"311","D4","Lower Sacramento","Lower Sac",2014,2014-03-10,2014-03-10 11:00:00,"Ceratoneis closterium","Ceratoneis",NA,"Pennate Diatom",1,151.74
"312","D4","Lower Sacramento","Lower Sac",2014,2014-03-10,2014-03-10 11:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",403,61150.87
"313","D4","Lower Sacramento","Lower Sac",2014,2014-03-10,2014-03-10 11:00:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",2,303.48
"314","D7",NA,NA,2014,2014-03-11,2014-03-11 08:35:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,303.48
"315","D7",NA,NA,2014,2014-03-11,2014-03-11 08:35:00,"cf. Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,303.48
"316","D7",NA,NA,2014,2014-03-11,2014-03-11 08:35:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",719,218200.87
"317","D41A",NA,NA,2014,2014-03-12,2014-03-12 07:45:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,101.16
"318","D41A",NA,NA,2014,2014-03-12,2014-03-12 07:45:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",6,303.48
"319","D41A",NA,NA,2014,2014-03-12,2014-03-12 07:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",429,21698.7
"320","D41A",NA,NA,2014,2014-03-12,2014-03-12 07:45:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,50.58
"321","D41A",NA,NA,2014,2014-03-12,2014-03-12 07:45:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,50.58
"322","D41A",NA,NA,2014,2014-03-12,2014-03-12 07:45:00,"Thalassiosira cf. eccentrica","Thalassiosira",NA,"Centric Diatom",1,50.58
"323","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,75.87
"324","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",419,31789.35
"325","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"Chroomonas marina","Chroomonas",NA,"Cryptophyte",1,75.87
"326","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,75.87
"327","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",5,379.35
"328","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,75.87
"329","D41",NA,NA,2014,2014-03-12,2014-03-12 08:45:00,"Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,75.87
"330","D6",NA,NA,2014,2014-03-12,2014-03-12 10:15:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,182.09
"331","D6",NA,NA,2014,2014-03-12,2014-03-12 10:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",447,40696.43
"332","D6",NA,NA,2014,2014-03-12,2014-03-12 10:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",3,273.13
"333","D6",NA,NA,2014,2014-03-12,2014-03-12 10:15:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,91.04
"334","C3A","Upper Sacramento","Upper Sac",2014,2014-04-04,2014-04-04 08:10:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",404,38314.13
"335","C3A","Upper Sacramento","Upper Sac",2014,2014-04-04,2014-04-04 08:10:00,"Nitzschia dissipata","Nitzschia",NA,"Pennate Diatom",2,189.67
"336","C3A","Upper Sacramento","Upper Sac",2014,2014-04-04,2014-04-04 08:10:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,94.84
"337","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",4,1011.59
"338","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,252.9
"339","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Ceratoneis closterium","Ceratoneis",NA,"Pennate Diatom",2,505.8
"340","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",3,758.7
"341","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",4,1011.59
"342","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Chlorolobion braunii","Chlorolobion",NA,"Green Alga",5,1264.49
"343","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",290,73340.58
"344","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",4,1011.59
"345","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",2,505.8
"346","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Coelastrum microporum","Coelastrum",NA,"Green Alga",1,252.9
"347","C10A",NA,NA,2014,2014-04-04,2014-04-04 12:08:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",42,10621.74
